"2011-11-29 20:18:29.233",134168.296875,-169.102970943,134.8224334717,-169.5159651613,0.1450927705,144.6345149207,202.337310791,70.3263802607,202.0307922363,-49.3285038651,60.0033760071,"-7.63032585382462E-05",97.1161651611,108.9102172852,11.794052124
"2011-11-29 20:18:29.266",134167.265625,-169.061921506,134.8015441895,-169.4483189678,0.0693023801,0.1610450551,202.3217163086,70.3646429804,202.1531677246,-49.2646518417,60.0033760071,"2.79396772384644E-08",97.1366653442,108.922706604,11.7860412598
"2011-11-29 20:18:29.300",134167.046875,-169.0205032389,134.78465271,-169.3850440953,0.0458044522,-74.8878606262,202.2794799805,70.4249330602,202.0801849365,-49.207759781,60.0033836365,0.0005086139,97.1474304199,108.9005584717,11.7531280518
"2011-11-29 20:18:29.333",134165.78125,-168.9798636134,134.7117156982,-169.367558811,0.1078804955,174.3555230185,202.0138702393,70.4346797402,202.0202636719,-49.1611949663,60.0033950806,0.0001780316,97.1515655518,108.9214553833,11.7698898315
"2011-11-29 20:18:29.366",134166.0625,-168.9391420255,134.6603393555,-169.3241324683,0.0502309091,-135.409565805,201.8742523193,70.4780514414,202.0673370361,-49.1344411153,60.00340271,0.00027976,97.1497802734,108.913482666,11.7637023926
"2011-11-29 20:18:29.400",134168.25,-168.8983111547,134.7460327148,-169.2591910297,0.1367013007,-93.1392803904,202.0541381836,70.5406228044,202.153213501,-49.0967009051,60.0034065247,0.0001017423,97.1319656372,108.9110870361,11.7791213989
"2011-11-29 20:18:29.433",134168.03125,-168.8577808121,134.7694091797,-169.2105874035,0.1303349286,-94.847551683,202.1423950195,70.5799373732,202.1329956055,-49.036690863,60.0033950806,-0.0005594781,97.1434402466,108.9143066406,11.770866394
"2011-11-29 20:18:29.466",134165.1875,-168.8172777904,134.7488708496,-169.1920366097,0.0251683109,-49.7269087994,202.1364746094,70.6069166205,202.1249237061,-48.9971611432,60.0033874512,-0.0003051711,97.1438598633,108.9025115967,11.7586517334
"2011-11-29 20:18:29.500",134163.71875,-168.7766928063,134.7640838623,-169.1789636277,0.0830653459,110.7198184838,202.1180877686,70.6408694908,202.1621398926,-48.9756187266,60.0033874512,0.0003051711,97.1206283569,108.8883361816,11.7677078247
"2011-11-29 20:18:29.533",134163.828125,-168.7355477467,134.7208251953,-169.1402774362,0.0719386414,100.8485490576,201.9964599609,70.6924784002,202.1679840088,-48.9527819891,60.0033912659,"7.62892886996269E-05",97.1437301636,108.9006271362,11.7568969727
"2011-11-29 20:18:29.566",134165.03125,-168.6946075929,134.7014465332,-169.0792428658,0.0182955861,18.3640769044,202.0995178223,70.749626593,202.0247650146,-48.9073680613,60.0033950806,"2.54390761256218E-05",97.1380081177,108.8836669922,11.7456588745
"2011-11-29 20:18:29.600",134168.28125,-168.6537357409,134.7675933838,-168.9990427845,0.1057253778,-109.8865968768,202.2347106934,70.807143616,202.0158538818,-48.8307367539,60.00340271,0.0002288818,97.1334686279,108.9103851318,11.7769165039
