"2011-11-29 20:13:29.333",-175.519890960376,134170.48185,-176.012634664189,134.5806,75.6246993793174,0.21362,63.9707378263564,201.65728,-55.9435991165736,202.08452,60.003,0,97.1514053344727,108.887939453125,11.7365341186523
"2011-11-29 20:13:29.366",-175.479783914717,134170.48185,-175.961068462627,134.5806,0,0,63.9879265602103,201.65728,-55.9034920709144,202.08452,60.013,0,97.1507415771484,108.913871765137,11.7631301879883
"2011-11-29 20:13:29.400",-175.439676869058,134170.48185,-175.903772683114,134.36698,-163.97479138849,0.21362,64.056681495626,201.44366,-55.8748441811579,201.8709,60.003,0,97.1621017456055,108.913604736328,11.7515029907227
"2011-11-29 20:13:29.433",-175.399569823399,134170.48185,-175.857936059504,134.36698,-169.160059434424,0.21362,64.1368955869443,201.44366,-55.8633850252553,201.8709,60.003,0,97.1711273193359,108.892799377441,11.7216720581055
"2011-11-29 20:13:29.466",-175.35946277774,134170.48185,-175.817829013844,134.36698,20.3342721491929,0.21362,64.1884617885061,201.44366,-55.8175484016448,201.8709,60.023,0,97.1606140136719,108.911491394043,11.7508773803711
"2011-11-29 20:13:29.500",-175.319355732081,134170.48185,-175.75480365638,134.36698,-9.69444589361353,0.21362,64.1999209444087,201.44366,-55.7316047323752,201.8709,60.003,0,97.1519622802734,108.907653808594,11.7556915283203
"2011-11-29 20:13:29.533",-175.279248686421,134170.48185,-175.703237454818,134.36698,-57.1639992202022,0.21362,64.20565052236,201.65728,-55.6743089528621,201.65728,60.003,0,97.1627807617188,108.918716430664,11.7559356689453
"2011-11-29 20:13:29.566",-175.233412062811,134161.32658,-175.720426188672,134.5806,-148.344502737321,0.21362,64.2113801003114,201.44366,-55.6743089528621,201.8709,60.003,0,97.1703491210938,108.883918762207,11.7135696411133
"2011-11-29 20:13:29.600",-175.193305017152,134170.48185,-175.697507876867,134.5806,170.174194731806,0.21362,64.2400279900679,201.44366,-55.6227427513003,202.08452,60.003,0,97.170166015625,108.894172668457,11.724006652832
"2011-11-29 20:13:29.633",-175.158927549444,134170.48185,-175.600105051695,134.5806,0,0,64.3145125034349,201.65728,-55.5310695040794,201.8709,60.003,0,97.1531219482422,108.900321960449,11.747200012207
"2011-11-29 20:13:29.666",-175.118820503785,134170.48185,-175.542809272182,134.5806,0,0,64.4061857506558,201.65728,-55.5024216143228,201.8709,60.003,0,97.1613311767578,108.909461975098,11.7481307983398
"2011-11-29 20:13:29.700",-175.072983880174,134170.48185,-175.53707969423,134.5806,110.523558680736,0.21362,64.446292796315,201.65728,-55.4852328804689,201.8709,60.003,0,97.1696243286133,108.898735046387,11.7291107177734
"2011-11-29 20:13:29.733",-175.032876834515,134170.48185,-175.485513492669,134.5806,133.161121166355,0.21362,64.446292796315,201.65728,-55.3878300552967,201.8709,60.013,0,97.1571578979492,108.882125854492,11.724967956543
"2011-11-29 20:13:29.766",-174.992769788856,134170.48185,-175.416758557253,134.5806,-180,0,64.4806702640228,201.65728,-55.3133455419297,201.8709,60.003,0,97.1832580566406,108.893295288086,11.7100372314453
"2011-11-29 20:13:29.800",-174.952662743197,134170.48185,-175.370921933642,134.36698,0,0,64.5666139332925,201.44366,-55.3076159639784,201.8709,60.003,0,97.1749649047852,108.908988952637,11.7340240478516
"2011-11-29 20:13:29.833",-174.912555697538,134170.48185,-175.353733199788,134.5806,180,0,64.6124505569029,201.65728,-55.3076159639784,201.8709,60.023,0,97.1494369506836,108.928733825684,11.779296875
"2011-11-29 20:13:29.866",-174.872448651879,134170.48185,-175.348003621837,134.5806,85.1472579343916,0.21362,64.6468280246108,201.65728,-55.3076159639784,201.8709,60.003,0,97.150520324707,108.901405334473,11.7508850097656
"2011-11-29 20:13:29.900",-174.832341606219,134170.48185,-175.313626154129,134.5806,87.1354214834956,0.21362,64.6812054923186,201.65728,-55.2617793403679,201.8709,60.003,0,97.1672668457031,108.919006347656,11.7517395019531
"2011-11-29 20:13:29.933",-174.786504982609,134170.48185,-175.239141640762,134.5806,180,0,64.7041238041239,201.65728,-55.170106093147,201.8709,60.003,0,97.1659851074219,108.92399597168,11.7580108642578
"2011-11-29 20:13:29.966",-174.74639793695,134170.48185,-175.158927549444,134.5806,-131.688619632868,0.21362,64.7728787395396,201.44366,-55.1185398915852,201.8709,60.003,0,97.1724548339844,108.902503967285,11.7300491333008
"2011-11-29 20:13:30.000",-174.706290891291,134170.48185,-175.136009237639,134.36698,0,0,64.8072562072474,201.44366,-55.1013511577313,201.8709,60.003,0,97.1749572753906,108.894897460938,11.7199401855469
"2011-11-29 20:13:30.033",-174.666183845631,134170.48185,-175.107361347882,134.36698,-24.0756865513972,0.21362,64.8244449411013,201.44366,-55.0669736900234,202.08452,60.003,0,97.1591567993164,108.914352416992,11.7551956176758
"2011-11-29 20:13:30.066",-174.626076799972,134170.48185,-175.084443036077,134.36698,-1.07716065484595,0.21362,64.8702815647118,201.44366,-55.0383258002669,201.8709,60.003,0,97.1730270385742,108.899780273438,11.7267532348633
