2011-11-29 19:40:43.633,-95.0310743232,134161.730967817,144.6209026086,202.1741503424,24.7951722724,201.0948560874,50.0033798218,-0.0014368678,97.1672668457,11.7199020386
2011-11-29 19:40:43.666,-94.9904572707,134162.222746533,144.6706160271,201.9811511642,24.7884525562,201.0386165045,50.003364563,0,97.1768341064,11.6947250366
2011-11-29 19:40:43.700,-94.9484913082,134161.379156871,144.7633064276,202.0314571126,24.7527349645,200.9489535604,50.0033798218,0.0009155273,97.1564178467,11.7217178345
2011-11-29 19:40:43.733,-94.907366856,134150.635667951,144.7676405372,202.1212960972,24.8216331728,201.0496115566,50.0034065247,0.0005213264,97.1714477539,11.7051925659
2011-11-29 19:40:43.766,-94.8670899705,134162.4825921,144.7824524451,202.1468254967,24.9063055163,201.2645329261,50.0033874512,-0.0007375237,97.1837844849,11.6851348877
2011-11-29 19:40:43.800,-94.8266379063,134163.702365177,144.8516040282,202.2346686741,24.9307552785,201.3175790007,50.00340271,0.0005976297,97.1774597168,11.7053833008
2011-11-29 19:40:43.833,-94.7850190031,134162.517929697,144.8824993131,202.2376580829,24.9790511725,201.1612151129,50.0034255981,0.0004577637,97.194480896,11.6948776245
2011-11-29 19:40:43.866,-94.74508973,134161.638699808,144.9240956101,202.1826863895,25.0447174712,200.9130145547,50.0033950806,-0.0011316827,97.1801147461,11.7219772339
2011-11-29 19:40:43.900,-94.7058129128,134162.486906616,144.9811914484,202.205017683,25.0691587949,201.0001207642,50.0033607483,-0.0009282399,97.1677017212,11.6936264038
2011-11-29 19:40:43.933,-94.6638690923,134163.782027835,144.9631209332,202.1431445004,25.081942998,201.291458323,50.0033950806,0.0012206985,97.1804656982,11.6960754395
2011-11-29 19:40:43.966,-94.6220197946,134162.9564704,144.986687662,202.1038830972,25.105064665,201.189658547,50.0034255981,0.000699372,97.17628479,11.6816558838
2011-11-29 19:40:44.000,-94.5808373626,134161.199078223,145.0537365439,202.1257600723,25.1484111906,201.0232102429,50.0034141541,-0.0006357813,97.1669235229,11.7047042847
2011-11-29 19:40:44.033,-94.5401579804,134161.3132107,145.0988863586,202.0957344387,25.2339007635,201.0445621051,50.0034294128,0.0007629348,97.184753418,11.6997299194
2011-11-29 19:40:44.066,-94.498989481,134161.62425985,145.1486237194,201.9645690389,25.261110344,201.0552224405,50.0034408569,0.0005086418,97.1720581055,11.7031707764
2011-11-29 19:40:44.100,-94.4587847011,134150.707273445,145.2195621017,201.9400402392,25.2850707501,201.0637865312,50.0034179688,-0.0007629488,97.1693267822,11.7102813721
2011-11-29 19:40:44.133,-94.4192600376,134150.120553969,145.2767963294,202.035486901,25.3552110354,201.0625841924,50.0033874512,-0.0012588222,97.1715621948,11.7076644897
2011-11-29 19:40:44.166,-94.3781150607,134162.347329085,145.2994004596,202.136051787,25.3936239362,201.0597587381,50.0033836365,5.08641824126244E-05,97.1907501221,11.691734314
2011-11-29 19:40:44.200,-94.337040445,134163.417617171,145.3234992055,202.0637450357,25.422067516,201.0716968655,50.0033950806,0.0001525925,97.1713409424,11.6921691895
2011-11-29 19:40:44.233,-94.2963398144,134162.710900816,145.3395725473,202.0257498896,25.4673359443,201.256156586,50.0033836365,-0.0004323386,97.1721038818,11.7059249878
2011-11-29 19:40:44.266,-94.2548432443,134150.679829932,145.3469560809,202.0398242763,25.4990424519,201.316615875,50.0034103394,0.0012333971,97.1785430908,11.7187728882
2011-11-29 19:40:44.300,-94.2130117063,134150.447644123,145.3828690279,202.0266798601,25.5184274769,201.1924472067,50.0034370422,0.0008010864,97.1839828491,11.6969528198
2011-11-29 19:40:44.333,-94.1728782862,134162.378687192,145.4253222978,201.988632841,25.5537299123,201.1205511141,50.0034255981,-0.0006357534,97.175453186,11.6959915161
2011-11-29 19:40:44.366,-94.133777282,134163.030477833,145.5162987705,202.0788180691,25.6114414969,201.1899770996,50.0033988953,-0.0011062576,97.1768341064,11.7010345459
2011-11-29 19:40:44.400,-94.0928938137,134161.37818328,145.6282292682,202.1137942269,25.6729760154,201.2070766817,50.00340271,0.0006230548,97.176361084,11.7106018066
2011-11-29 19:40:44.433,-94.050808563,134150.111967316,145.6345967967,202.0495947778,25.7291457745,201.2897378958,50.0034141541,0.0001780316,97.1847610474,11.6962127686
2011-11-29 19:40:44.466,-94.0094375344,134162.058495589,145.6379051427,202.0712667289,25.7344019736,201.2562059503,50.0033988953,-0.0005722046,97.1832427979,11.7029342651
2011-11-29 19:40:44.500,-93.9688489711,134164.092241769,145.710651974,202.1138281414,25.7637537997,201.0835457434,50.0034103394,0.0008265115,97.1794128418,11.692779541
2011-11-29 19:40:44.533,-93.9281617816,134165.550782778,145.7378252131,202.0793797171,25.7971812652,201.13050609,50.0034217834,0.0001652911,97.1799087524,11.6959228516
2011-11-29 19:40:44.566,-93.8877303209,134165.065932838,145.7710763305,202.0247136645,25.8423937108,201.0863276811,50.0034065247,-0.0008010864,97.1574859619,11.7195129395
2011-11-29 19:40:44.600,-93.8471452129,134162.47828073,145.8129581692,202.1107099031,25.9326781705,201.0355881657,50.0033836365,-0.0003560353,97.1762466431,11.6885147095
2011-11-29 19:40:44.633,-93.8064295825,134161.378531962,145.8363868748,202.2534170587,25.9779934519,201.1887018578,50.0033836365,0,97.1653823853,11.7189559937
2011-11-29 19:40:44.666,-93.7653691895,134162.031628747,145.8701760448,202.2553950572,25.9891544306,201.2958548044,50.0033874512,0.00027976,97.1782073975,11.6996002197
2011-11-29 19:40:44.700,-93.7247840171,134162.872974943,145.9502519742,202.1963318514,26.0454380945,201.1920753409,50.0033874512,-0.0001907302,97.1775588989,11.693687439
