2011-11-29 20:18:29.233,134.8224334717,-169.5159651613,0.1450927705,144.6345149207,202.337310791,70.3263802607,50.0033760071,-7.63032585382462E-05,11.794052124,108.9102172852
2011-11-29 20:18:29.266,134.8015441895,-169.4483189678,0.0693023801,0.1610450551,202.3217163086,70.3646429804,50.0033760071,2.79396772384644E-08,11.7860412598,108.922706604
2011-11-29 20:18:29.300,134.78465271,-169.3850440953,0.0458044522,-74.8878606262,202.2794799805,70.4249330602,50.0033836365,0.0005086139,11.7531280518,108.9005584717
2011-11-29 20:18:29.333,134.7117156982,-169.367558811,0.1078804955,174.3555230185,202.0138702393,70.4346797402,50.0033950806,0.0001780316,11.7698898315,108.9214553833
2011-11-29 20:18:29.366,134.6603393555,-169.3241324683,0.0502309091,-135.409565805,201.8742523193,70.4780514414,50.00340271,0.00027976,11.7637023926,108.913482666
2011-11-29 20:18:29.400,134.7460327148,-169.2591910297,0.1367013007,-93.1392803904,202.0541381836,70.5406228044,50.0034065247,0.0001017423,11.7791213989,108.9110870361
2011-11-29 20:18:29.433,134.7694091797,-169.2105874035,0.1303349286,-94.847551683,202.1423950195,70.5799373732,50.0033950806,-0.0005594781,11.770866394,108.9143066406
2011-11-29 20:18:29.466,134.7488708496,-169.1920366097,0.0251683109,-49.7269087994,202.1364746094,70.6069166205,50.0033874512,-0.0003051711,11.7586517334,108.9025115967
2011-11-29 20:18:29.500,134.7640838623,-169.1789636277,0.0830653459,110.7198184838,202.1180877686,70.6408694908,50.0033874512,0.0003051711,11.7677078247,108.8883361816
2011-11-29 20:18:29.533,134.7208251953,-169.1402774362,0.0719386414,100.8485490576,201.9964599609,70.6924784002,50.0033912659,7.62892886996269E-05,11.7568969727,108.9006271362
2011-11-29 20:18:29.566,134.7014465332,-169.0792428658,0.0182955861,18.3640769044,202.0995178223,70.749626593,50.0033950806,2.54390761256218E-05,11.7456588745,108.8836669922
2011-11-29 20:18:29.600,134.7675933838,-168.9990427845,0.1057253778,-109.8865968768,202.2347106934,70.807143616,50.00340271,0.0002288818,11.7769165039,108.9103851318
2011-11-29 20:18:29.633,134.8114624023,-168.9500293471,0.1741364002,-135.6230365373,202.1170043945,70.8475441849,50.0034103394,0.0002543069,11.7724533081,108.9046630859
2011-11-29 20:18:29.666,134.7888031006,-168.9464093468,0.1465153247,-155.4737246052,202.0650787354,70.8824669422,50.0034179688,0.000279774,11.8003234863,108.9321670532
2011-11-29 20:18:29.700,134.7734222412,-168.9167526654,0.1618448496,-179.0984883404,202.1455230713,70.9278398888,50.0034103394,-0.000279732,11.7928085327,108.9172515869
