2011-11-29 19:59:41.333,-144.2882488,134166.76221621,180,0.21362,95.1669489197,201.6220884654,50.003,0,97.1605606079,108.8662872314
2011-11-29 19:59:41.366,-144.2491587664,134164.942969119,180,0.21362,95.2274017294,201.6414389117,50.003,0,97.1727600098,108.8741531372
2011-11-29 19:59:41.400,-144.2068962754,134168.540518895,180,0.21362,95.293442253,201.4483038595,50.003,0,97.1526794434,108.8799057007
2011-11-29 19:59:41.433,-144.1678057152,134166.851241233,0,0,95.3539348416,201.4681240076,50.003,0,97.1575317383,108.8589401245
2011-11-29 19:59:41.466,-144.1255460713,134170.589301778,0,0,95.3539348416,201.4681240076,50.003,0,97.1708602905,108.8584594727
2011-11-29 19:59:41.500,-144.0841617369,134161.615219975,0,0,95.3539348416,201.4681240076,50.003,0,97.1524353027,108.8847961426
2011-11-29 19:59:41.533,-144.041902842,134165.497742137,0,0,95.4144154617,201.4881686884,50.003,0,97.1456222534,108.8779830933
2011-11-29 19:59:41.566,-144.005107375,134171.479211599,0,0,95.4748839819,201.508437835,50.003,0,97.1670150757,108.8718185425
2011-11-29 19:59:41.600,-143.962853936,134175.498256946,0,0,95.5353402713,201.5289313796,50.003,0,97.1424026489,108.8986740112
2011-11-29 19:59:41.633,-143.921460443,134166.799388069,0,0,95.5353402713,201.5289313796,50.003,0,97.1590423584,108.8726882935
2011-11-29 19:59:41.666,-143.8792081037,134170.962883454,0,0,95.5957841991,201.5496492538,50.003,0,97.1589355469,108.8755187988
2011-11-29 19:59:41.700,-143.840114839,134169.797155253,0,0,95.716634447,201.5917577133,50.003,0,97.1447982788,108.8520965576
2011-11-29 19:59:41.733,-143.8010209132,134168.693889759,0,0.21362,95.7226885098,201.3792012354,50.003,0,97.1604156494,108.8694000244
2011-11-29 19:59:41.766,-143.7587730339,134173.065354235,0,0,95.7226885098,201.3792012354,50.003,0,97.1587524414,108.8766021729
2011-11-29 19:59:41.800,-143.7196794499,134172.092055856,90,0.21362,95.7770405062,201.6131481583,50.003,0,97.1608428955,108.8963241577
