2011-11-29 20:13:29.333,-176.0126346642,134.5806,75.6246993793,0.21362,63.9707378264,201.65728,50.003,0,108.8879394531,11.7365341187
2011-11-29 20:13:29.366,-175.9610684626,134.5806,0,0,63.9879265602,201.65728,50.013,0,108.9138717651,11.763130188
2011-11-29 20:13:29.400,-175.9037726831,134.36698,-163.9747913885,0.21362,64.0566814956,201.44366,50.003,0,108.9136047363,11.7515029907
2011-11-29 20:13:29.433,-175.8579360595,134.36698,-169.1600594344,0.21362,64.1368955869,201.44366,50.003,0,108.8927993774,11.7216720581
2011-11-29 20:13:29.466,-175.8178290138,134.36698,20.3342721492,0.21362,64.1884617885,201.44366,50.023,0,108.911491394,11.7508773804
2011-11-29 20:13:29.500,-175.7548036564,134.36698,-9.6944458936,0.21362,64.1999209444,201.44366,50.003,0,108.9076538086,11.7556915283
2011-11-29 20:13:29.533,-175.7032374548,134.36698,-57.1639992202,0.21362,64.2056505224,201.65728,50.003,0,108.9187164307,11.7559356689
2011-11-29 20:13:29.566,-175.7204261887,134.5806,-148.3445027373,0.21362,64.2113801003,201.44366,50.003,0,108.8839187622,11.7135696411
2011-11-29 20:13:29.600,-175.6975078769,134.5806,170.1741947318,0.21362,64.2400279901,201.44366,50.003,0,108.8941726685,11.7240066528
2011-11-29 20:13:29.633,-175.6001050517,134.5806,0,0,64.3145125034,201.65728,50.003,0,108.9003219604,11.7472000122
2011-11-29 20:13:29.666,-175.5428092722,134.5806,0,0,64.4061857507,201.65728,50.003,0,108.9094619751,11.7481307983
2011-11-29 20:13:29.700,-175.5370796942,134.5806,110.5235586807,0.21362,64.4462927963,201.65728,50.003,0,108.8987350464,11.7291107178
2011-11-29 20:13:29.733,-175.4855134927,134.5806,133.1611211664,0.21362,64.4462927963,201.65728,50.013,0,108.8821258545,11.7249679565
2011-11-29 20:13:29.766,-175.4167585573,134.5806,-180,0,64.480670264,201.65728,50.003,0,108.8932952881,11.7100372314
2011-11-29 20:13:29.800,-175.3709219336,134.36698,0,0,64.5666139333,201.44366,50.003,0,108.9089889526,11.7340240479
2011-11-29 20:13:29.833,-175.3537331998,134.5806,180,0,64.6124505569,201.65728,50.023,0,108.9287338257,11.779296875
2011-11-29 20:13:29.866,-175.3480036218,134.5806,85.1472579344,0.21362,64.6468280246,201.65728,50.003,0,108.9014053345,11.7508850098
2011-11-29 20:13:29.900,-175.3136261541,134.5806,87.1354214835,0.21362,64.6812054923,201.65728,50.003,0,108.9190063477,11.751739502
2011-11-29 20:13:29.933,-175.2391416408,134.5806,180,0,64.7041238041,201.65728,50.003,0,108.9239959717,11.7580108643
2011-11-29 20:13:29.966,-175.1589275494,134.5806,-131.6886196329,0.21362,64.7728787395,201.44366,50.003,0,108.9025039673,11.7300491333
2011-11-29 20:13:30.000,-175.1360092376,134.36698,0,0,64.8072562072,201.44366,50.003,0,108.8948974609,11.7199401855
2011-11-29 20:13:30.033,-175.1073613479,134.36698,-24.0756865514,0.21362,64.8244449411,201.44366,50.003,0,108.914352417,11.7551956177
2011-11-29 20:13:30.066,-175.0844430361,134.36698,-1.0771606548,0.21362,64.8702815647,201.44366,50.003,0,108.8997802734,11.7267532349
2011-11-29 20:13:30.100,-175.0443359904,134.36698,28.9973940116,0.21362,64.9275773442,201.44366,50.003,0,108.90184021,11.7450714111
2011-11-29 20:13:30.133,-174.9927697889,134.36698,41.2128542038,0.21362,64.956225234,201.65728,50.003,0,108.888381958,11.7264480591
2011-11-29 20:13:30.166,-174.975581055,134.5806,73.2068174839,0.21362,64.956225234,201.65728,50.003,0,108.9130172729,11.7457275391
2011-11-29 20:13:30.200,-174.981310633,134.5806,68.71482837,0.21362,64.9963322796,201.65728,50.023,0,108.9168930054,11.7412948608
2011-11-29 20:13:30.233,-174.9068261196,134.36698,43.2926910001,0.42724,65.0593576371,201.65728,50.003,0,108.9072189331,11.7397460938
2011-11-29 20:13:30.266,-174.8151528724,134.36698,11.2815389861,0.21362,65.1166534166,201.8709,50.003,0,108.9203796387,11.7424621582
2011-11-29 20:13:30.300,-174.7750458267,134.36698,-13.9114152658,0.21362,65.1510308843,201.65728,50.003,0,108.9011764526,11.7237167358
2011-11-29 20:13:30.333,-174.7635866708,134.5806,-180,0,65.1567604623,201.65728,50.003,0,108.8972167969,11.7298049927
2011-11-29 20:13:30.366,-174.7292092031,134.5806,-172.5118625359,0.21362,65.1968675079,201.65728,50.003,0,108.9020690918,11.7188644409
2011-11-29 20:13:30.400,-174.6318063779,134.36698,180,0,65.311459067,201.44366,50.003,0,108.9084701538,11.755065918
2011-11-29 20:13:30.433,-174.5974289102,134.36698,4.8930595704,0.21362,65.3572956906,201.44366,50.003,0,108.9114151001,11.7544631958
2011-11-29 20:13:30.466,-174.5859697543,134.36698,4.0336228777,0.21362,65.3802140024,201.44366,50.003,0,108.9236755371,11.7743911743
2011-11-29 20:13:30.500,-174.5401331307,134.36698,0,0,65.4031323142,201.65728,50.003,0,108.9143829346,11.7374343872
2011-11-29 20:13:30.533,-174.4942965071,134.36698,-110.6266910839,0.21362,65.4031323142,201.44366,50.003,0,108.9093093872,11.7520065308
2011-11-29 20:13:30.566,-174.4599190394,134.36698,-91.5414669281,0.21362,65.4604280937,201.44366,50.003,0,108.8863220215,11.7292785645
2011-11-29 20:13:30.600,-174.4312711496,134.5806,0,0,65.5349126071,201.65728,50.003,0,108.9136352539,11.7587661743
2011-11-29 20:13:30.633,-174.385434526,134.5806,180,0,65.5750196527,201.65728,50.003,0,108.9194641113,11.7368621826
2011-11-29 20:13:30.666,-174.3166795906,134.5806,-58.3786697459,0.21362,65.5979379645,201.65728,50.003,0,108.906539917,11.7529907227
2011-11-29 20:13:30.700,-174.2593838111,134.36698,-38.6803807493,0.21362,65.6495041661,201.44366,50.003,0,108.8889389038,11.7196731567
2011-11-29 20:13:30.733,-174.2421950772,134.36698,-10.3877248257,0.21362,65.6838816338,201.44366,50.003,0,108.9009399414,11.7405395508
2011-11-29 20:13:30.766,-174.2479246552,134.36698,13.1321926644,0.21362,65.7297182574,201.44366,50.003,0,108.9118347168,11.7527008057
2011-11-29 20:13:30.800,-174.2135471875,134.36698,72.9146090083,0.21362,65.7927436149,201.65728,50.003,0,108.8994216919,11.7378005981
2011-11-29 20:13:30.833,-174.15052183,134.5806,135.0060452667,0.21362,65.7984731928,201.65728,50.003,0,108.9074707031,11.7389831543
2011-11-29 20:13:30.866,-174.0703077387,134.5806,-180,0,65.8557689723,201.65728,50.003,0,108.9048156738,11.7374267578
2011-11-29 20:13:30.900,-174.035930271,134.36698,-6.9728963667,0.21362,65.9245239078,201.44366,50.003,0,108.8948974609,11.7451858521
2011-11-29 20:13:30.933,-174.030200693,134.36698,44.3125558754,0.21362,65.9417126416,201.44366,50.013,0,108.9101638794,11.742477417
2011-11-29 20:13:30.966,-174.0072823812,134.5806,74.008958397,0.21362,65.9531717975,201.44366,50.003,0,108.9067382813,11.752532959
2011-11-29 20:13:31.000,-173.9327978679,134.5806,180,0,66.010467577,201.44366,50.003,0,108.9275817871,11.7403259277
2011-11-29 20:13:31.033,-173.8697725104,134.5806,-180,0,66.0448450447,201.44366,50.003,0,108.8905029297,11.7253417969
2011-11-29 20:13:31.066,-173.8468541986,134.5806,-180,0,66.0448450447,201.44366,50.003,0,108.902961731,11.7606658936
2011-11-29 20:13:31.100,-173.8124767309,134.5806,-145.0499954153,0.21362,66.1078704022,201.65728,50.003,0,108.9350814819,11.7690734863
2011-11-29 20:13:31.133,-173.7838288411,134.5806,-150.9801085949,0.21362,66.1537070258,201.65728,50.003,0,108.8904266357,11.7325057983
2011-11-29 20:13:31.166,-173.7265330616,134.5806,-142.1852064397,0.21362,66.1823549156,201.65728,50.003,0,108.9011459351,11.7200393677
2011-11-29 20:13:31.200,-173.6978851719,134.5806,-146.9292969833,0.21362,66.2224619612,201.44366,50.003,0,108.9155426025,11.748085022
2011-11-29 20:13:31.233,-173.686426016,134.5806,-165.8540929565,0.21362,66.2625690069,201.44366,50.003,0,108.8983917236,11.7314758301
2011-11-29 20:13:31.266,-173.6463189703,134.5806,180,0,66.2854873187,201.65728,50.003,0,108.9117965698,11.7448654175
2011-11-29 20:13:31.300,-173.5947527687,134.36698,40.5596823173,0.21362,66.3427830982,201.65728,50.003,0,108.9150619507,11.740814209
2011-11-29 20:13:31.333,-173.5145386774,134.5806,32.1486618848,0.21362,66.4115380336,201.65728,50.003,0,108.9213027954,11.7776947021
2011-11-29 20:13:31.366,-173.4801612097,134.5806,180,0,66.4401859234,201.8709,50.003,0,108.911567688,11.7540054321
2011-11-29 20:13:31.400,-173.4858907877,134.5806,96.3142053615,0.21362,66.4516450793,201.65728,50.003,0,108.8943328857,11.7307891846
2011-11-29 20:13:31.433,-173.4171358522,134.5806,115.1129506197,0.21362,66.5261295926,201.65728,50.003,0,108.9193572998,11.7556304932
2011-11-29 20:13:31.466,-173.325462605,134.5806,156.8815738848,0.21362,66.600614106,201.65728,50.003,0,108.9143371582,11.7476043701
2011-11-29 20:13:31.500,-173.2738964035,134.5806,-103.7340088084,0.21362,66.6349915737,201.65728,50.003,0,108.9296188354,11.7811965942
2011-11-29 20:13:31.533,-173.2624372476,134.5806,0,0,66.6808281973,201.65728,50.003,0,108.9038543701,11.7516937256
2011-11-29 20:13:31.566,-173.2738964035,134.5806,91.4154162131,0.21362,66.7037465091,201.65728,50.003,0,108.9060440063,11.7289657593
2011-11-29 20:13:31.600,-173.2395189358,134.5806,130.6458364457,0.21362,66.7323943989,201.65728,50.023,0,108.9095306396,11.7495727539
